unix,timestamp,open,high,low,close,volume,ema5,ema7,ema9,ema10,ema12,ema24,ema27,ema30,ema42,ema50,ema60,ema100,ema200,ema223,ema365
1612983600.0,2021-02-10 20:00:00,45088.16,45239.98,44450.1,45190.05,3638.897317,45099.86051455956,45181.92555564179,45281.58108067978,45330.91444631547,45423.05685495543,45696.39627940279,45691.50045439716,45663.653897353266,45395.32922857734,45138.8942297596,44785.98656550142,43395.61210321954,40864.64046810086,40442.147527461995,38620.194261096396
1612987200.0,2021-02-10 21:00:00,45190.05,45240.7,44400.0,44555.59,2929.852963,44918.43700970637,45025.34166673134,45136.382864543826,45189.946365167205,45289.60041573152,45605.13177705057,45610.36399336879,45592.165903975634,45356.27159003886,45116.019554082755,44778.43257974728,43418.58196256172,40901.3663340899,40478.87469239537,38652.628117593136
1612990800.0,2021-02-10 22:00:00,44555.59,45028.15,44355.0,44999.09,2811.104073,44945.32133980425,45018.77875004851,45108.92429163506,45155.24520786408,45244.90650561898,45556.64843488653,45566.70156527102,45553.90294242882,45339.658492827744,45111.43408137363,44785.66724926376,43449.87915142188,40942.13970389995,40519.23375764184,38687.30823716913
1612994400.0,2021-02-10 23:00:00,44999.09,45216.49,44880.0,45199.99,1698.334185,45030.210893202835,45064.081562536376,45127.13743330805,45163.38062461606,45237.99627398529,45528.11576009561,45540.507882037375,45531.06984936889,45333.16228385901,45114.90686249623,44799.25160174692,43484.53481178977,40984.506373512886,40561.02622409147,38722.89666210263
1612998000.0,2021-02-11 00:00:00,45200.0,45322.09,44769.88,44807.58,2532.876152,44956.000595468555,44999.95617190228,45063.225946646446,45098.6896019586,45171.77838567986,45470.47289928796,45488.15589046328,45484.393084893476,45308.71659623766,45102.85482867285,44799.524663984725,43510.733726407794,41022.546907109776,40598.94188280494,38756.14629782884
1613001600.0,2021-02-11 01:00:00,44807.58,45051.27,43994.02,44250.0,4145.400343,44720.667063645706,44812.46712892671,44900.580757317155,44944.38240160249,45029.966326344496,45372.835067344924,45399.71618400161,45404.75482135196,45259.473963854514,45069.40954127391,44781.50746188687,43525.37266251853,41054.66086823306,40631.54061599418,38786.16735631065
1613005200.0,2021-02-11 02:00:00,44250.0,44554.91,44010.88,44180.86,2791.705197,44540.731375763804,44654.56534669503,44756.636605853724,44805.560146765674,44899.33458382996,45277.47706195733,45312.6550280015,45325.7938651357,45209.30587251244,45034.564461223956,44761.81410248074,43538.35260979539,41085.76732725562,40663.230967637086,38815.64655108491
1613008800.0,2021-02-11 03:00:00,44180.08,44698.15,44172.57,44582.07,825.571256,44554.51091717587,44636.44151002127,44721.72328468298,44764.92557462646,44850.52464785612,45221.84449700075,45260.47038314425,45277.811680288236,45180.13211100024,45016.819580391646,44755.920853219075,43559.02028088855,41120.556408576456,40698.22060185461,38847.15706173472
1613012400.0,2021-02-11 04:00:00,44582.07,44582.07,44582.07,44582.07,0.0,44563.697278117244,44622.848632515954,44693.792627746385,44731.67910651256,44809.22393280133,45170.662537240685,45212.013212919665,45232.92512026964,45152.31526862813,44999.77057723903,44750.22082524468,43579.27869116799,41154.99932988415,40732.89782862377,38878.49538380174
1613019600.0,2021-02-11 06:00:00,44583.71,44999.0,44507.0,44641.72,2359.409846,44589.70485207816,44627.566474386964,44683.37810219711,44715.32290532846,44783.45409698574,45128.34713426143,45171.2779834254,45194.782854445795,45128.56665148264,44985.72937813162,44746.6634211383,43600.31713292703,41189.693067895256,40767.79802658249,38909.988414491345
1613023200.0,2021-02-11 07:00:00,44641.71,44918.19,44397.62,44559.99,2121.320051,44579.79990138544,44610.67235579022,44658.70048175769,44687.0805589051,44749.07500514178,45082.87856352051,45127.61455603787,45153.82847673962,45102.121225832285,44969.03371624411,44740.542981100974,43619.32055603739,41223.22836075202,40801.656883488,38940.86274009522
1613026800.0,2021-02-11 08:00:00,44559.98,45129.59,44559.98,44700.01,2885.695032,44619.86993425696,44633.00676684266,44666.96238540615,44689.4313663769,44741.52654281227,45052.24907843887,45097.07137346374,45124.54986533706,45083.41837811915,44958.48376658747,44739.21403090094,43640.72034700694,41257.82320293359,40836.463607742575,38972.33349014934
1613030400.0,2021-02-11 09:00:00,44700.0,45095.49,44500.0,45017.02,2819.24106,44752.25328950464,44729.010075132,44736.97390832492,44748.99293612655,44783.910151610384,45049.43075216376,45091.35341821633,45117.612454670154,45080.330081462445,44960.77930515267,44748.32242333042,43667.973805482055,41295.22814618798,40873.79000410202,39005.364563973664
1613034000.0,2021-02-11 10:00:00,45017.01,45609.16,44789.11,45500.98,3446.630839,45001.82885966976,44922.002556349,44889.77512665994,44885.717856830815,44894.22858982417,45085.55469199066,45120.6124597723,45142.34584469144,45099.895193952565,44981.96364612707,44772.99972092614,43704.27095784875,41337.07642334034,40915.104200493966,39040.85973029075
1613037600.0,2021-02-11 11:00:00,45500.98,46377.44,45351.0,46279.8,4555.921555,45427.81923977984,45261.45191726175,45167.78010132795,45139.187337407035,45107.393422158915,45181.09431663141,45203.411569788565,45215.7299837436,45154.7744872571,45032.85918941621,44822.40300876463,43755.27153294085,41386.25775246133,40963.003270132416,39080.4167809449
1613041200.0,2021-02-11 12:00:00,46279.81,46546.47,45864.4,46061.49,4197.208326,45639.04282651989,45461.46143794632,45346.522081062365,45306.87873060576,45254.17751105754,45251.5259713009,45264.70288623224,45270.295146082724,45196.94730180328,45073.19765257636,44863.028811755954,43800.93922535786,41432.77747631744,41008.525473077665,39118.564722032635
1613044800.0,2021-02-11 13:00:00,46061.48,46625.83,46060.03,46516.39,3578.107646,45931.49188434659,45725.19357845974,45580.49566484989,45526.78987049562,45448.364047817915,45352.71509359683,45354.109108644225,45350.68836246448,45258.316729626385,45129.7934309067,44917.23737530494,43854.71052782602,41483.36068550831,41057.702834925185,39158.98999677563
1613048400.0,2021-02-11 14:00:00,46516.39,48399.0,46516.39,47555.46,13364.205174,46472.8145895644,46182.7601838448,45975.48853187991,45895.63898495096,45772.53265584593,45528.93468610908,45511.34845802678,45492.931693918385,45365.16060266702,45224.91761008683,45003.736477753955,43927.99269559184,41543.77958415997,41115.718523899064,39204.872346520024
1613052000.0,2021-02-11 15:00:00,47555.46,48100.0,47233.0,47864.81,5336.005742,46936.813059709595,46603.2726378836,46353.35282550393,46253.67007859624,46094.421478023476,45715.80471122036,45679.452853882016,45645.956100762356,45481.42336533367,45328.44280184813,45097.54216700792,44005.94947389695,41606.67540919321,41175.97826922139,39252.194410200245
1613055600.0,2021-02-11 16:00:00,47864.81,48185.26,47576.58,47960.85,4946.077766,47278.15870647306,46942.6669784127,46674.85226040314,46564.06642794238,46381.56432755833,45895.408334322725,45842.409792890445,45795.304094261555,45596.74553438792,45431.67445667761,45191.42111235193,44084.264335799984,41669.90102701218,41236.557481103344,39299.78269211172
1613059200.0,2021-02-11 17:00:00,47960.86,48298.0,47337.18,47590.53,4852.407567,47382.28247098204,47104.63273380953,46857.98780832251,46750.69616831649,46567.55904639551,46031.01806757691,45967.2755219697,45911.12512043823,45689.479695579175,45516.335458376525,45270.08042014367,44153.69533905147,41728.812758086686,41293.289378593494,39345.087322209474
1613062800.0,2021-02-11 18:00:00,47590.52,47666.97,46900.0,47366.42,3618.164395,47376.994980654694,47170.07955035714,46959.67424665801,46862.645955895314,46690.46073156543,46137.85022217075,46067.21441325758,46005.01511266802,45767.47691904061,45588.88779334215,45338.81286538486,44217.313649169264,41784.90835253358,41347.513759141766,39388.919741213795
1613066400.0,2021-02-11 19:00:00,47366.43,48010.54,47311.01,47653.14,3425.204141,47469.04332043646,47290.84466276786,47098.36739732641,47006.37214573253,46838.56523440152,46259.073404397095,46180.49481231061,46111.34575056041,45855.18217862011,45669.83886026991,45414.692443568965,44285.34981453225,41843.29871718499,41403.81399343514,39434.07941475907
1613070000.0,2021-02-11 20:00:00,47653.15,48050.0,47526.28,47754.03,3150.421374,47564.03888029097,47406.64099707589,47229.499917861125,47142.30993741752,46979.405967570514,46378.669932045326,46292.89018285985,46217.32537955651,45943.5006819401,45751.57184614168,45491.3920355831,44354.03655087815,41902.11196378016,41460.512350636614,39479.54362560738
1613073600.0,2021-02-11 21:00:00,47754.02,48678.9,47000.0,47027.49,6204.932556,47385.189253527315,47311.85324780692,47189.0979342889,47121.43358515979,46986.8035110212,46430.5755374817,46345.361598369855,46269.594064746416,45993.91878975684,45801.607852175344,45541.7559032689,44406.97622313799,41953.11075021021,41510.217508220216,39520.78923421062
1613077200.0,2021-02-11 22:00:00,47027.49,47360.0,46542.29,46884.84,5079.477409,47218.406169018206,47205.099935855185,47128.246347431115,47078.41656967619,46971.11681701794,46466.91669448317,46383.89576991487,46309.287350891806,46035.356985582104,45844.0875442469,45585.79144742402,44456.042832580795,42002.18268304394,41558.205209039676,39561.029948777774
1613080800.0,2021-02-11 23:00:00,46885.07,47727.37,46864.32,47712.94,2820.02394,47383.25077934547,47332.05995189139,47245.185077944894,47193.7844660987,47085.24346055364,46566.59855892451,46478.827500635234,46399.845586318144,46113.384102531774,45917.37587584506,45655.53402291831,44520.535845797014,42059.00613893405,41613.15819824468,39605.57590534183
1613084400.0,2021-02-12 00:00:00,47716.44,48125.58,47588.65,47969.51,3037.950239,47578.670519563646,47491.42246391854,47390.05006235591,47334.82547226258,47221.28446662231,46678.83147421055,46585.30482201843,46501.114258168585,46199.71553962332,45997.851723851134,45731.402087740666,44588.83236370202,42117.81712262625,41669.91133933178,39651.28046323614
1613088000.0,2021-02-12 01:00:00,47968.66,48985.8,47770.58,47990.0,6786.707649,47715.78034637577,47616.066847938906,47510.04004988473,47453.94811366938,47339.54839483426,46783.724956273705,46685.640191874256,46597.17140280287,46282.984584292004,46075.97518566089,45805.45447830654,44656.18221788614,42176.246802998125,41726.34070237346,39696.84723666107
1613091600.0,2021-02-12 02:00:00,47990.01,48550.0,47721.0,48477.5,2957.115927,47969.686897583844,47831.42513595418,47703.53203990778,47640.048456638586,47514.617872552066,46919.22695977181,46813.630178168954,46718.48292520269,46385.05506874354,46170.15262936046,45893.062528198134,44731.8518769379,42238.94583978421,41786.61891038799,39744.828945750356
1613095200.0,2021-02-12 03:00:00,48477.51,48477.51,47729.68,47935.66,3206.021413,47958.34459838923,47857.48385196563,47749.95763192623,47693.79600997703,47579.393584467136,47000.541602990066,46893.7751654426,46797.01047841542,46457.176228336866,46239.3882125228,45960.032937109674,44795.29362194903,42295.629562771435,41841.52106297381,39789.58758539106
1613098800.0,2021-02-12 04:00:00,47935.66,47988.49,47338.35,47587.31,2471.162463,47834.66639892615,47789.940388974224,47717.42810554098,47674.43491725393,47580.61149454911,47047.48307475086,46943.31336791099,46847.9975443241,46509.74058980957,46292.24789046308,46013.386283433945,44850.58107497974,42348.28309946028,41892.82274991154,39832.19809038893
1613102400.0,2021-02-12 05:00:00,47587.31,47587.31,46888.0,47271.55,4724.621511,47646.96093261743,47660.34279173067,47628.252484432785,47601.18311411685,47533.06357231079,47065.40842877079,46966.758841631636,46875.32350920641,46545.17358563238,46330.651894758645,46054.637552829554,44898.52105369301,42397.270829813904,41940.847100358755,39872.85028661631
1613106000.0,2021-02-12 06:00:00,47271.54,47506.44,47086.3,47257.09,3397.955993,47517.00395507829,47559.529593798,47554.01998754623,47538.62072973197,47490.60609964759,47080.742954469126,46987.49678151509,46899.95360538665,46578.28597699831,46366.98280084654,46094.06222322858,44945.22538926345,42445.627239467496,41988.31355481984,39913.201323301466
1613109600.0,2021-02-12 07:00:00,47257.09,47551.02,46789.0,47380.16,3483.711699,47471.38930338553,47514.687195348495,47519.24799003698,47509.80968796252,47473.614392009506,47104.69631811159,47015.54415426401,46930.93466310364,46615.58244318444,46406.71524002903,46136.2293634506,44993.44191620873,42494.72706793051,42036.45504093752,39954.0043761796
1613113200.0,2021-02-12 08:00:00,47380.15,47475.0,46903.48,47318.81,2921.008496,47420.52953559035,47465.71789651137,47479.16039202958,47475.082471969334,47449.79833170035,47121.82541266266,47037.20600038801,46955.958878387275,46648.29070164097,46442.48366198868,46175.00249907517,45039.488808957074,42542.72789312523,42083.61892450058,39994.249215654025
1613116800.0,2021-02-12 09:00:00,47318.02,47700.0,47080.0,47117.86,3406.824437,47319.63969039357,47378.753422383525,47406.900313623664,47410.132931611275,47398.73089605414,47121.50817964965,47042.967000360295,46966.40411203971,46670.13113412279,46468.969008577355,46205.91585976123,45080.64467412624,42588.2515956812,42128.56750553183,40033.17605054116
1613120400.0,2021-02-12 10:00:00,47117.86,47400.0,47027.03,47337.0,2666.718501,47325.42646026238,47368.31506678765,47392.92025089893,47396.83603495468,47389.23383512274,47138.74752527768,47063.969357477414,46990.31352416618,46701.14829067522,46503.00943961354,46243.0005856707,45125.32497760889,42635.502823584866,42175.07136708958,40073.087656822354
1613124000.0,2021-02-12 11:00:00,47337.01,47711.0,47300.0,47381.16,2710.457766,47344.00430684159,47371.526300090736,47390.56820071915,47393.9858467811,47387.991706642315,47158.14052325547,47086.62583194331,47015.52942583288,46732.77674227172,46537.44671649144,46280.31728777986,45169.99497805228,42682.72329300193,42221.55430131199,40113.02247836977
1613127600.0,2021-02-12 12:00:00,47371.8,47999.0,47280.26,47562.42,2966.767188,47416.80953789439,47419.24972506805,47424.93856057532,47424.61023827545,47414.82682869734,47190.48288139503,47120.611129661644,47050.812688682374,46771.36480077071,46577.64174721726,46322.35344227888,45217.369730962135,42731.277489091466,42269.24060219313,40153.7295686519
1613131200.0,2021-02-12 13:00:00,47560.06,47957.87,47323.61,47669.82,2999.82626,47501.14635859626,47481.89229380104,47473.914848460256,47469.193831316275,47454.05654735929,47228.82985088343,47159.84033468581,47090.74864425125,46813.15341468835,46620.47226693423,46366.53267367957,45265.93310262625,42780.417215568166,42317.46006110212,40194.80110106364
1613134800.0,2021-02-12 14:00:00,47669.82,48140.0,47646.0,47871.4,3795.086509,47624.56423906417,47579.269220350776,47553.4118787682,47542.32222562241,47518.26323238094,47280.23546281275,47210.666025065395,47141.11324784795,46862.3741860982,46669.52825646622,46415.87258601794,45317.52650653464,42831.07376068689,42367.04881055657,40236.74972892668
1613138400.0,2021-02-12 15:00:00,47871.4,47878.74,46125.0,46547.5,8109.950561,47265.54282604278,47321.32691526308,47352.22950301456,47361.44545732743,47368.91504278387,47221.616625787734,47163.29702327501,47102.81561895453,46847.72887511689,46664.742834644014,46420.188238935385,45341.88241729633,42868.0531262522,42404.37426760517,40271.23470308555
1613142000.0,2021-02-12 16:00:00,46542.6,47163.83,46525.25,47021.05,4791.740448,47184.045217361854,47246.25768644731,47285.99360241165,47299.55537417698,47315.397343894045,47205.571295724716,47153.136521612505,47097.54041773166,46855.79032278587,46678.715664657975,46439.88862454406,45375.13326051818,42909.37647822979,42445.59458664441,40308.11893968072
1613145600.0,2021-02-12 17:00:00,47021.05,47980.0,47008.4,47614.4,4632.358564,47327.49681157457,47338.29326483548,47351.67488192932,47356.79985159935,47361.39775252573,47238.27759206674,47186.0839129259,47130.886197232845,46891.074493819084,46715.40916800472,46478.39719423114,45419.475176151485,42956.192632675265,42491.74463497794,40348.04397279722
1613149200.0,2021-02-12 18:00:00,47612.52,47905.0,47459.78,47713.82,3375.044449,47456.27120771638,47432.17494862661,47424.10390554346,47421.712605854016,47415.61655982946,47276.3209847014,47223.7793477169,47168.494829669435,46929.34172666471,46754.56253396532,46518.90285999405,45464.90774692076,43003.53220846954,42538.37030787992,40388.29411502237
1613152800.0,2021-02-12 19:00:00,47713.83,47800.0,46915.32,47269.25,3866.282102,47393.93080514426,47391.44371146996,47393.13312443477,47393.992132062376,47393.098627548,47275.75530592529,47227.02725145141,47174.995163239146,46945.151413796586,46774.74635616276,46543.50440556802,45500.63729648669,43045.9771616191,42580.610305131,40425.89496685285
1613156400.0,2021-02-12 20:00:00,47268.27,47453.99,47086.32,47272.95,2344.984289,47353.60387009617,47361.82028360247,47369.09649954781,47371.9844716874,47374.61422330985,47275.53088145127,47230.30744777631,47181.31483012694,46960.39785966651,46794.2837539603,46567.42065456579,45535.73259754636,43088.03659284677,42622.506195263755,40463.31056812688
1613160000.0,2021-02-12 21:00:00,47272.96,47653.24,47140.26,47577.49,2591.14661,47428.23258006411,47415.737712701855,47410.77519963825,47409.34911319878,47405.82588126218,47299.687610935165,47255.10620150657,47206.87451850584,46989.09981968202,46824.99772439323,46600.53768228494,45576.163437198906,43132.7077710274,42666.74712209176,40502.18586556881
1613163600.0,2021-02-12 22:00:00,47577.49,48150.0,47560.01,47860.54,3556.847855,47572.335053376075,47526.93828452639,47500.7281597106,47491.38381988991,47475.78189952954,47344.55580206035,47298.351472827526,47249.046485053856,47029.63192109216,46865.60722539742,46641.84923368544,45621.39861666031,43179.75087778335,42713.12027278737,40542.39545100286
1613167200.0,2021-02-12 23:00:00,47860.75,47930.0,47602.71,47841.17,1481.563511,47661.946702250716,47605.49621339479,47568.816527768475,47554.98130718265,47531.99545344807,47384.28493789552,47337.12422476841,47287.24800214716,47067.37787825066,46903.864589107325,46681.17122602362,45665.354485637334,43226.133157606404,42758.906431066054,40582.27946493181
1613170800.0,2021-02-13 00:00:00,47841.16,47870.0,47155.0,47287.6,2626.131496,47537.164468167146,47526.02216004609,47512.57322221478,47506.36652405853,47494.3961529176,47376.55014286388,47333.5867801421,47287.27071168605,47077.620767634355,46918.91303659331,46701.0541366458,45697.47815918907,43266.545763003356,42799.34119507439,40618.92056075185
1613174400.0,2021-02-13 01:00:00,47298.15,47587.29,47200.0,47459.54,2749.958429,47511.28964544476,47509.40162003457,47501.966577771826,47497.85261059334,47489.03366785336,47383.18933143477,47342.583438703376,47298.38485931921,47095.384452860664,46940.11409398181,46725.92252560823,45732.3704728685,43308.267098694865,42840.950112975515,40656.300994846104
1613178000.0,2021-02-13 02:00:00,47459.53,47799.61,47412.4,47626.98,2409.973757,47549.853096963176,47538.796215025926,47526.96926221746,47521.33031775819,47510.256180491306,47402.69258491999,47362.89747879599,47319.584545814745,47120.10982714622,46967.05001186487,46755.465393621074,45769.88749320774,43351.23936636954,42883.68252268109,40694.39213695077
1613181600.0,2021-02-13 03:00:00,47629.76,47944.84,47503.57,47839.77,2036.990459,47646.492064642116,47614.039661269446,47589.52940977397,47579.22844180216,47560.95061426187,47437.65877812639,47396.95980173913,47353.14489769767,47153.582393325465,47001.27432512507,46791.01636432202,45810.87526561946,43395.90136272407,42927.93330372858,40733.437917623174
1613185200.0,2021-02-13 04:00:00,47839.77,48150.0,47693.44,47829.22,2448.080225,47707.401376428075,47667.83474595209,47637.46752781917,47624.681452383586,47602.22282745235,47468.983675876276,47427.835530186334,47383.85942042685,47185.007398287074,47033.7427829633,46825.05582778688,45850.842488082446,43440.01398598055,42971.69479208815,40772.212683100646
1613188800.0,2021-02-13 05:00:00,47829.21,47924.86,47598.89,47904.7,1983.562896,47773.16758428538,47727.051059464065,47690.91402225534,47675.59391558657,47648.757777075065,47503.84098180617,47461.89727803017,47417.462038463826,47218.48147278535,47067.89796794513,46860.45399736764,45891.51293386299,43484.438722438455,43015.73948144451,40811.18802363015
1613192400.0,2021-02-13 06:00:00,47904.69,47934.14,47397.71,47888.0,2604.324707,47811.445056190256,47767.28829459805,47730.33121780427,47714.21320366174,47685.56427290967,47534.573703261674,47492.333186742304,47447.81932630487,47249.62186939998,47100.05883194728,46894.14403024083,45931.04733121224,43528.255252563446,43059.24180750304,40849.85912732616
1613196000.0,2021-02-13 07:00:00,47887.99,47922.22,47483.88,47728.26,2058.778557,47783.71670412684,47757.53122094854,47729.91697424342,47716.76716663234,47692.13284630819,47550.06860700074,47509.185101974996,47465.91227299487,47271.884108032544,47124.69417187092,46921.4920948231,45966.63570089121,43570.04634457774,43100.92946993605,40887.44601734077
1613199600.0,2021-02-13 08:00:00,47728.25,47794.36,46990.0,46995.72,3084.234244,47521.05113608456,47567.07841571141,47583.07757939473,47585.667681790095,47584.99240841462,47505.72071844069,47472.50902326249,47435.577287640364,47259.03926579847,47119.63636120932,46923.92579663218,45987.013607804256,43604.13264960682,43135.70438538305,40920.8245636941
1613203200.0,2021-02-13 09:00:00,46995.01,47499.93,46618.0,47429.93,3749.611888,47490.677424056375,47532.791311783556,47552.44806351579,47557.351739646445,47561.136653273905,47499.657460965434,47469.46766445803,47435.21294650227,47266.9876720404,47131.804739201114,46940.516098381944,46015.58620962992,43642.200284934115,43174.045685513556,40956.39344585971
1613206800.0,2021-02-13 10:00:00,47429.92,47569.03,47061.0,47205.53,2095.842431,47395.62828270425,47450.97598383766,47483.06445081263,47493.384150619815,47506.42793738561,47476.1272640882,47450.6149741396,47420.394691889225,47264.12917566643,47134.69592589911,46949.20507876286,46039.149453003585,43677.65630199945,43210.04108117861,40990.5417330408
1613210400.0,2021-02-13 11:00:00,47205.52,47266.05,46660.44,46709.17,4954.58299,47166.808855136165,47265.52448787825,47328.2855606501,47350.79975959803,47383.77287009552,47414.77068296115,47397.65461884392,47374.50922789637,47238.31712098427,47118.00863468738,46941.335076180476,46052.417186607476,43707.82061740244,43241.28330366809,41021.79106783293
1613214000.0,2021-02-13 12:00:00,46700.77,46990.0,46251.0,46589.2,5399.860524,46974.272570090776,47096.443365908686,47180.468448520085,47212.32707603475,47261.53089008082,47348.725028324254,47339.907860355066,47323.84411641918,47208.125626985,47097.27104117023,46929.78966384669,46063.04654924891,43736.49105902032,43271.17541702819,41052.21406746226
1613217600.0,2021-02-13 13:00:00,46586.23,47209.25,46202.53,46879.81,3800.323617,46942.785046727186,47042.28502443151,47120.33675881607,47151.86942584661,47202.80459929916,47311.211826058316,47307.04372747256,47295.196754069555,47192.85513270662,47088.74315720277,46928.15098634352,46079.220082927146,43767.767864403206,43303.39536866187,41084.05885397886
1613221200.0,2021-02-13 14:00:00,46879.81,47150.22,46557.56,46971.43,3446.304275,46952.33336448479,47024.571268323634,47090.55540705285,47119.062257510865,47167.20850709929,47284.02927997365,47283.07131836738,47274.30857638765,47182.55628932492,47084.14264123404,46929.56997039783,46096.8876060375,43799.64509958327,43336.14567787025,41116.2302810063
1613224800.0,2021-02-13 15:00:00,46971.43,47044.04,46596.37,46946.9,2508.591322,46950.52224298986,47005.153451242724,47061.82432564228,47087.76002887252,47133.314890622474,47257.058937575755,47259.05908134114,47253.18544242716,47171.5955316819,47078.760576871915,46930.1381680897,46113.719534630814,43830.96106874165,43368.38455574641,41148.0918641702
1613228400.0,2021-02-13 16:00:00,46946.67,47300.0,46883.03,47076.01,2933.387049,46992.35149532657,47022.86758843204,47064.661460513824,47085.62365998661,47124.498753603635,47242.5750225697,47245.98414695963,47241.75476872218,47167.149692999024,47078.652711112234,46934.920851103154,46132.7747913708,43863.250112833775,43401.48835435582,41180.48485944796
1613232000.0,2021-02-13 17:00:00,47076.02,47400.14,46864.48,47136.89,2729.098082,47040.53099688438,47051.37319132403,47079.10716841106,47094.94481271632,47126.405099203075,47234.12022076412,47238.191707891085,47234.989299772365,47165.74226541768,47080.93652636273,46941.542790411244,46152.658260848606,43895.82364404936,43434.840154763355,41213.03352141819
1613235600.0,2021-02-13 18:00:00,47136.9,47190.0,46735.83,46855.24,2308.468066,46978.767331256255,47002.33989349302,47034.33373472885,47051.36211949517,47084.68739163337,47203.80980310299,47210.83801447029,47210.48934494834,47151.3002995843,47072.085682191646,46938.713190725626,46166.570770534774,43925.27057296429,43465.37943909583,41243.86525080935
1613239200.0,2021-02-13 19:00:00,46855.23,47022.26,46738.24,46792.05,1858.546082,46916.52822083751,46949.767420119766,46985.87698778308,47004.21446140514,47039.66625445901,47170.86901885475,47180.92458486527,47183.493258177485,47134.59098332456,47061.10389073315,46933.90456152151,46178.956497850915,43953.79574139251,43495.081854818185,41274.18320025848
1613242800.0,2021-02-13 20:00:00,46790.39,47086.92,46708.94,46870.15,1771.335227,46901.068813891674,46929.86306508983,46962.73159022646,46979.83910478603,47013.586830696084,47146.81149734637,47158.72640023204,47163.27756410152,47122.29140270481,47053.61550286126,46931.814248029,46192.64349789347,43982.81419172692,43525.21639182874,41304.76225380898
1613246400.0,2021-02-13 21:00:00,46871.95,46967.07,46653.58,46934.06,1644.419184,46912.06587592778,46930.91229881737,46956.997272181165,46971.515631188566,47001.351933665916,47129.79137755866,47142.678800215464,47148.48933415949,47113.5364537418,47048.92705176867,46931.88787924116,46207.32501278667,44012.179821659985,43555.65249547313,41335.523443678874
1613250000.0,2021-02-13 22:00:00,46934.07,47397.36,46700.38,47130.82,2224.294587,46984.983917285186,46980.88922411302,46991.76181774493,47000.48006188156,47021.270097717315,47129.87366735396,47141.83174305722,47147.34937711694,47114.340339614275,47052.1385399346,46938.410243856204,46225.61204223644,44043.211067215605,43587.5736339064,41367.191730871884
1613253600.0,2021-02-13 23:00:00,47132.94,47280.26,46863.63,47058.88,1292.724619,47009.61594485679,47000.38691808477,47005.18545419595,47011.098232448545,47027.056236530036,47124.19417396565,47135.906618553134,47141.64167536746,47111.76078893454,47052.40291091756,46942.360071926494,46242.11239783572,44073.21772326321,43618.56744074653,41398.29385256111
1613257200.0,2021-02-14 00:00:00,47058.88,47300.0,47001.01,47153.69,1674.804182,47057.64062990453,47038.71268856358,47034.88636335676,47037.02400836699,47046.53835398695,47126.55384004839,47137.176860085056,47142.418986634075,47113.71098479805,47056.37495362668,46949.28892202726,46260.16343946274,44103.86918870338,43650.13103502557,41429.744104732905
1613260800.0,2021-02-14 01:00:00,47156.78,47695.18,47014.17,47594.52,3370.181722,47236.60041993635,47177.66451642269,47146.813090685406,47138.38691593663,47130.843222604344,47163.99113284452,47169.84422722184,47171.58679394801,47136.07419480744,47077.478680935434,46970.444039337846,46286.58634165159,44138.60203259688,43685.34879364142,41463.431404707044
1613264400.0,2021-02-14 02:00:00,47594.52,47730.0,47244.88,47471.23,2800.474801,47314.81027995757,47251.055887317016,47211.69647254833,47198.90384031179,47183.21041912675,47188.57024221696,47191.371782420276,47190.9186136933,47151.662836909425,47092.91990913404,46986.86325116284,46310.04463191592,44171.76250988447,43719.15130441247,41496.26090522777
1613268000.0,2021-02-14 03:00:00,47475.25,47630.0,47291.13,47378.87,2140.963331,47336.16351997171,47283.00941548776,47245.13117803866,47231.6249602551,47213.31189310725,47203.794222839606,47204.7645122474,47203.044509584055,47162.230611936895,47104.13363818761,46999.71593145258,46331.20949068986,44203.67402719906,43751.827364194505,41528.406310117236
1613271600.0,2021-02-14 04:00:00,47378.87,47498.74,47204.98,47267.21,1924.991073,47313.179013314475,47279.05956161582,47249.54694243093,47238.09496748145,47221.603909552294,47208.86748501244,47209.224904229726,47207.184218643146,47167.11337417239,47110.52878963124,47008.486228782,46349.74415424055,44234.15697220205,43783.21470915705,41559.76589312206
1613275200.0,2021-02-14 05:00:00,47267.2,47650.62,47220.42,47551.25,2140.737556,47392.53600887632,47347.107171211865,47309.88755394474,47295.03224612118,47272.31869269809,47236.25808621144,47233.65526821332,47229.38201098875,47184.98019397833,47127.81197435158,47026.28176226456,46373.536349206086,44267.16287297616,43816.85788139672,41592.506243432865
1613278800.0,2021-02-14 06:00:00,47551.25,48948.0,47497.39,48929.18,6249.804552,47904.75067258421,47742.6253784089,47633.74604315579,47592.150019553694,47527.220432283,47371.691839314524,47354.764177626654,47339.04639737657,47266.10576635143,47198.45385771034,47088.67186841982,46424.1431541723,44313.5511030958,43862.503614598536,41632.59735685673
1613282400.0,2021-02-14 07:00:00,48929.18,49404.94,48505.69,48745.29,7730.207519,48184.930448389474,47993.291533806674,47856.054834524635,47801.8118341803,47714.61575039331,47481.57969216936,47454.08745065332,47429.771791094216,47334.90503303276,47259.11409858444,47142.98721699622,46470.106458050075,44357.64800754261,43906.09992161105,41671.46452977008
